2.08339957	2.069369566	2.055081993	2.04055683	2.025814205	2.010874289	1.995757186	1.980482799	1.965070778	1.949540395	1.933910483	1.918199337	1.902424705	1.886603665	1.870752639	1.854887319	1.839022678	1.823172897	1.807351404	1.791570848	1.77584309	1.760179216	1.744589567	1.729083729	1.713670564	1.698358214	1.68315416	1.668065208	1.653097564	1.638256794	1.62354793	1.608975434	1.594543278	1.580254936	1.56611343	1.552121359	1.538280922	1.524593943	1.511061901	1.497685951	1.484466952	1.471405482	1.458501875	1.445756215	1.433168381	1.420738053	1.408464724	1.396347737	1.384386265	1.372579372
2.062813246	2.049080068	2.035088694	2.020858639	2.006409609	1.991761369	1.976933622	1.961945939	1.946817636	1.931567693	1.916214669	1.900776637	1.885271114	1.869715017	1.854124612	1.838515455	1.822902411	1.807299584	1.791720343	1.776177281	1.760682249	1.745246321	1.729879844	1.714592421	1.699392945	1.684289604	1.669289935	1.654400802	1.63962847	1.62497859	1.610456258	1.596066028	1.581811953	1.567697597	1.553726071	1.539900064	1.526221865	1.512693393	1.499316221	1.486091596	1.473020464	1.460103494	1.447341108	1.434733486	1.422280592	1.409982181	1.397837842	1.385846984	1.374008882	1.362322652
2.050870949	2.037362909	2.023594117	2.009583801	1.995351386	1.980916387	1.966298294	1.951516485	1.936590099	1.921537977	1.906378567	1.891129845	1.87580927	1.860433698	1.84501937	1.829581839	1.814135975	1.798695904	1.783275032	1.767886007	1.752540731	1.737250358	1.722025305	1.706875259	1.691809207	1.676835436	1.661961567	1.64719457	1.632540816	1.618006057	1.603595489	1.589313775	1.575165069	1.561153024	1.547280872	1.533551389	1.51996696	1.506529599	1.49324097	1.480102414	1.467114961	1.454279375	1.441596144	1.429065526	1.416687572	1.404462105	1.392388791	1.380467105	1.368696386	1.357075816
2.043256885	2.029957151	2.01639241	2.002581656	1.988544101	1.974299091	1.959865963	1.945263982	1.930512202	1.915629417	1.900634027	1.885544014	1.870376849	1.85514943	1.839878052	1.824578339	1.80926525	1.793953013	1.778655154	1.763384426	1.74815287	1.732971776	1.717851692	1.702802461	1.687833196	1.672952342	1.658167666	1.643486279	1.628914684	1.614458787	1.600123918	1.585914874	1.571835929	1.557890892	1.544083083	1.530415416	1.516890395	1.503510135	1.490276408	1.477190655	1.46425401	1.451467317	1.438831168	1.426345903	1.414011645	1.401828307	1.389795619	1.377913129	1.366180247	1.35459621
2.040385407	2.027217913	2.013781655	2.000095475	1.986178493	1.972049963	1.957729173	1.943235338	1.928587508	1.913804471	1.898904657	1.883906084	1.868826276	1.853682208	1.838490248	1.823266119	1.808024883	1.792780876	1.777547723	1.762338328	1.747164828	1.732038647	1.716970468	1.701970249	1.687047243	1.672210008	1.657466429	1.642823762	1.628288603	1.613866991	1.599564356	1.585385609	1.571335131	1.557416815	1.543634093	1.52998997	1.516487026	1.503127468	1.489913148	1.476845574	1.463925964	1.451155221	1.438534009	1.426062721	1.413741547	1.401570445	1.389549196	1.377677411	1.365954524	1.354379833
2.039180481	2.026148498	2.012842947	1.999282575	1.9854864	1.97147361	1.95726347	1.942875177	1.928327799	1.913640159	1.898830754	1.883917683	1.868918556	1.85385046	1.838729894	1.823572719	1.808394122	1.793208611	1.77802996	1.76287123	1.747744727	1.73266204	1.717634004	1.702670753	1.687781692	1.67297554	1.658260345	1.643643498	1.629131758	1.614731288	1.600447667	1.586285925	1.572250575	1.558345634	1.544574642	1.530940706	1.517446524	1.504094392	1.490886253	1.47782371	1.464908046	1.452140266	1.439521086	1.427050984	1.414730197	1.402558762	1.390536511	1.378663099	1.366938019	1.355360615
2.039886111	2.026993281	2.013820934	2.00038771	1.986712557	1.972814626	1.958713162	1.944427401	1.929976451	1.915379214	1.900654292	1.885819894	1.870893788	1.855893213	1.840834832	1.825734693	1.810608178	1.795469993	1.780334121	1.765213817	1.750121611	1.735069287	1.7200679	1.705127776	1.690258527	1.675469065	1.660767633	1.646161801	1.631658506	1.617264086	1.602984279	1.588824278	1.574788743	1.560881823	1.547107214	1.533468133	1.519967401	1.506607431	1.49339028	1.480317646	1.467390907	1.454611152	1.441979188	1.429495567	1.4171606	1.404974389	1.392936832	1.381047636	1.369306362	1.357712394
2.042916924	2.030173528	2.017143047	2.003844011	1.990295315	1.976516086	1.962525606	1.948343152	1.933987939	1.919478995	1.904835063	1.890074539	1.875215387	1.860275066	1.845270485	1.830217922	1.815133035	1.80003078	1.784925419	1.769830471	1.754758751	1.7397223	1.724732453	1.709799784	1.694934177	1.680144793	1.6654401	1.650827909	1.636315393	1.621909088	1.607614946	1.593438357	1.57938416	1.565456694	1.551659799	1.537996864	1.52447086	1.51108433	1.497839463	1.484738076	1.471781677	1.458971441	1.446308285	1.433792841	1.421425527	1.409206504	1.397135752	1.385213047	1.373438007	1.361810082
2.051077819	2.03854295	2.025708413	2.012592614	1.999214399	1.985592908	1.9717475	1.957697588	1.94346258	1.929061747	1.914514112	1.899838418	1.885052967	1.87017563	1.855223709	1.840213937	1.825162411	1.810084546	1.794995064	1.779907966	1.764836508	1.749793208	1.734789842	1.719837439	1.704946303	1.690126014	1.675385445	1.660732806	1.646175617	1.631720793	1.617374611	1.60314278	1.589030457	1.575042248	1.561182272	1.547454178	1.533861166	1.520406008	1.507091093	1.493918443	1.480889726	1.468006307	1.455269247	1.442679328	1.430237085	1.417942816	1.405796611	1.393798345	1.381947732	1.370244312
2.072441441	2.060235542	2.047705895	2.034870744	2.021748888	2.008359545	1.994722277	1.980856818	1.966782981	1.952520549	1.938089156	1.923508203	1.90879674	1.893973422	1.8790564	1.864063275	1.849011028	1.833916003	1.818793839	1.803659451	1.788527018	1.773409963	1.758320951	1.743271875	1.728273886	1.713337368	1.698471987	1.683686697	1.668989748	1.654388726	1.639890563	1.625501585	1.611227512	1.597073513	1.583044219	1.569143748	1.555375749	1.54174341	1.528249508	1.514896429	1.501686168	1.4886204	1.475700462	1.462927407	1.450301999	1.437824762	1.425495982	1.413315719	1.401283842	1.389400047
2.103374863	2.091514844	2.07930184	2.066753876	2.053889686	2.040728593	2.027290386	2.013595194	1.999663347	1.985515255	1.971171308	1.956651729	1.941976511	1.927165288	1.912237257	1.897211117	1.882104987	1.866936338	1.851721984	1.836477989	1.821219695	1.805961657	1.790717649	1.775500667	1.760322905	1.745195776	1.730129933	1.715135252	1.700220901	1.6853953	1.6706662	1.656040686	1.641525203	1.627125585	1.61284709	1.598694432	1.584671807	1.570782918	1.557031006	1.54341889	1.52994898	1.516623306	1.503443557	1.490411085	1.477526945	1.464791912	1.452206504	1.439771003	1.427485466	1.415349752
2.144458026	2.132992411	2.121138287	2.108913296	2.096336007	2.083425778	2.070202619	2.056687057	2.042900002	2.028862596	2.014596099	2.000121748	1.985460633	1.970633614	1.955661178	1.940563375	1.925359708	1.910069108	1.894709814	1.879299366	1.863854545	1.848391348	1.832924968	1.817469764	1.802039272	1.786646211	1.771302468	1.756019115	1.740806454	1.725673997	1.710630506	1.695684046	1.680841953	1.666110921	1.651497012	1.637005675	1.622641802	1.608409721	1.594313282	1.580355841	1.566540313	1.552869183	1.539344561	1.525968182	1.512741458	1.499665475	1.486741036	1.473968679	1.461348689	1.448881143
2.19847526	2.187503606	2.176098984	2.164278364	2.152059895	2.139462775	2.126507109	2.113213778	2.099604261	2.0857005	2.071524763	2.057099456	2.042447037	2.027589834	2.012549943	1.997349119	1.982008654	1.966549295	1.950991166	1.935353696	1.919655555	1.903914618	1.888147932	1.872371662	1.856601125	1.840850747	1.825134051	1.809463716	1.793851531	1.778308457	1.762844628	1.74746936	1.732191235	1.717018056	1.701956958	1.687014359	1.672196078	1.657507294	1.642952633	1.628536177	1.614261496	1.600131691	1.586149418	1.572316921	1.558636063	1.545108348	1.531734949	1.518516737	1.505454302	1.492547977
2.267433149	2.257110119	2.246299088	2.235015774	2.223277402	2.211102593	2.198511225	2.185524279	2.172163659	2.158452052	2.14441275	2.130069476	2.11544621	2.100567043	2.085456014	2.07013697	2.054633439	2.038968492	2.023164636	2.007243752	1.991226965	1.975134605	1.958986169	1.942800224	1.926594424	1.910385484	1.894189143	1.878020185	1.86189245	1.845818806	1.829811245	1.813880813	1.798037702	1.782291281	1.766650081	1.751121879	1.735713708	1.720431918	1.70528217	1.69026953	1.675398457	1.660672873	1.64609617	1.63167128	1.61740067	1.603286397	1.589330137	1.575533199	1.561896574	1.548420948
2.349272728	2.339787966	2.329751468	2.319176805	2.308079475	2.296476781	2.284387726	2.271832842	2.25883404	2.245414406	2.231598049	2.217409867	2.202875388	2.188020551	2.172871536	2.157454562	2.141795737	2.12592088	2.109855384	2.093624097	2.077251184	2.060760039	2.044173199	2.027512288	2.010797936	1.99404977	1.977286363	1.960525244	1.943782854	1.927074593	1.910414815	1.893816829	1.877292967	1.860854572	1.844512057	1.828274935	1.812151867	1.796150684	1.780278444	1.764541471	1.748945403	1.733495224	1.718195295	1.703049427	1.688060892	1.67323246	1.658566457	1.644064778	1.629728919	1.615560025
2.439999628	2.431562746	2.422505558	2.412838334	2.402573729	2.391726673	2.380314314	2.36835584	2.355872351	2.342886668	2.329423141	2.315507424	2.30116626	2.286427259	2.271318668	2.255869126	2.240107489	2.224062574	2.207763004	2.191237015	2.174512285	2.157615805	2.140573758	2.123411399	2.106152982	2.088821679	2.07143954	2.054027462	2.036605138	2.019191086	2.001802617	1.984455878	1.967165846	1.949946386	1.932810259	1.91576916	1.898833793	1.882013869	1.865318197	1.848754704	1.832330489	1.816051883	1.799924475	1.78395319	1.768142289	1.752495468	1.737015855	1.721706074	1.706568265	1.691604155
2.541514111	2.534426022	2.526644659	2.518175346	2.509026241	2.499208337	2.488735372	2.477623773	2.465892524	2.453562981	2.44065873	2.427205318	2.413230044	2.39876169	2.383830249	2.368466681	2.352702594	2.336570024	2.320101154	2.303328067	2.286282557	2.268995881	2.25149861	2.233820462	2.215990156	2.198035306	2.17998234	2.161856425	2.143681401	2.125479782	2.107272702	2.089079964	2.070919997	2.052809918	2.034765536	2.016801429	1.998930931	1.98116625	1.963518453	1.945997566	1.928612626	1.911371708	1.894282019	1.877349913	1.860580993	1.843980116	1.82755149	1.81129868	1.795224679	1.779331952
2.670052701	2.664978212	2.659127057	2.652496284	2.645086217	2.636900532	2.627946371	2.618234295	2.607778293	2.596595663	2.584706879	2.572135413	2.558907491	2.545051837	2.530599356	2.515582836	2.500036603	2.483996171	2.467497909	2.450578696	2.433275604	2.415625608	2.397665298	2.37943061	2.360956645	2.342277437	2.323425823	2.30443328	2.285329849	2.266144043	2.2469028	2.227631456	2.208353722	2.189091712	2.169865948	2.15069539	2.131597507	2.112588298	2.093682379	2.074893022	2.056232232	2.037710822	2.019338477	2.001123816	1.983074468	1.965197134	1.94749766	1.929981083	1.912651712	1.895513165
2.790533364	2.78769154	2.784008962	2.779472858	2.774073887	2.767806363	2.76066851	2.752662587	2.743795007	2.734076363	2.723521382	2.712148857	2.699981469	2.687045544	2.673370773	2.658989888	2.643938285	2.628253597	2.6119753	2.595144266	2.577802336	2.559991908	2.541755527	2.523135549	2.504173762	2.484911114	2.465387452	2.445641291	2.425709635	2.405627823	2.385429436	2.365146208	2.344807988	2.324442714	2.304076415	2.283733237	2.263435477	2.243203646	2.223056525	2.203011227	2.183083284	2.163286746	2.143634218	2.124137002	2.104805124	2.085647452	2.066138893	2.044199288	2.022609556	2.001368082
2.928483385	2.928639615	2.927906305	2.9262573	2.923669589	2.920123756	2.915604377	2.910100418	2.903605539	2.896118397	2.887642789	2.878187788	2.867767715	2.856402099	2.844115448	2.83093701	2.816900396	2.802043176	2.786406368	2.77003392	2.752972168	2.735269243	2.716974521	2.698138064	2.678810132	2.659040678	2.638878924	2.618372983	2.597569537	2.576513559	2.555248094	2.533814096	2.508310962	2.479403079	2.450804996	2.422539937	2.394627327	2.367083216	2.33992064	2.313149893	2.286778921	2.26081351	2.235257602	2.21011349	2.185382038	2.16106286	2.13715449	2.11365453	2.090559775	2.067866337
3.046128726	3.049215591	3.051398814	3.052639699	3.05290193	3.052152193	3.050360733	3.047501963	3.043555039	3.038504356	3.032340014	3.025058192	3.016661417	3.007158703	2.996565592	2.984904057	2.972202259	2.958494186	2.943819201	2.928221464	2.911749303	2.894454515	2.876391637	2.857617235	2.838189155	2.818165845	2.794472837	2.761415493	2.728514761	2.695828497	2.66340695	2.631293344	2.599524522	2.568131536	2.53714028	2.506571972	2.476443726	2.446768987	2.417558038	2.388818258	2.36055463	2.332769954	2.305465186	2.278639692	2.252291429	2.226417214	2.201012844	2.176073271	2.151592761	2.127564979
3.158537376	3.164717197	3.17000826	3.174359787	3.17772218	3.180047721	3.18129127	3.181411046	3.180369419	3.178133684	3.174676841	3.169978297	3.164024454	3.15680927	3.148334569	3.138610303	3.127654541	3.115493351	3.102160448	3.087696713	3.072149557	3.055572128	3.038022459	3.01359269	2.976869118	2.94017731	2.903608871	2.867243749	2.831151086	2.795390069	2.76001088	2.725055569	2.690558916	2.656549263	2.623049289	2.590076625	2.557644582	2.525762677	2.494437128	2.46367135	2.433466315	2.403820938	2.374732369	2.346196288	2.318207127	2.290758282	2.263842291	2.237451017	2.211575758	2.186207354
3.257190204	3.266288048	3.274535233	3.281871068	3.288234645	3.293565476	3.297804284	3.300893879	3.302780086	3.303412753	3.302746779	3.300743139	3.297369885	3.29260307	3.286427516	3.27883746	3.269836974	3.259440178	3.247671199	3.234563881	3.220161253	3.203550887	3.163257205	3.122881067	3.082550442	3.042376882	3.002456647	2.962871903	2.923692048	2.884974957	2.846768326	2.80911082	2.772033197	2.735559344	2.69970715	2.664489394	2.629914433	2.595986855	2.562708086	2.530076802	2.498089433	2.466740525	2.436023086	2.405928767	2.376448238	2.347571313	2.319287139	2.291584378	2.264451301	2.237875921
3.356651837	3.368879604	3.380321085	3.390906978	3.400566006	3.409225506	3.41681214	3.423252767	3.428475463	3.432410628	3.434992278	3.436159354	3.435857123	3.434038579	3.430665767	3.425710982	3.419157827	3.411001974	3.40125165	3.381352466	3.345168084	3.308807683	3.27235468	3.235885841	3.191916639	3.147818679	3.104150224	3.060991681	3.018195599	2.975440121	2.933437747	2.892212158	2.851779556	2.812149829	2.773327553	2.735312921	2.698102438	2.661689633	2.62606557	2.59121933	2.557083273	2.523683208	2.491025847	2.459095287	2.427875149	2.397348791	2.367499357	2.338309991	2.309763855	2.281844246
3.438390636	3.453377104	3.467653638	3.481145442	3.493774116	3.505458087	3.51611321	3.525653499	3.5339921	3.541042411	3.546719438	3.550941318	3.553631014	3.554718065	3.554140472	3.551846486	3.540238613	3.504506218	3.468258905	3.431606209	3.394651669	3.357492208	3.320217746	3.282911026	3.245647538	3.208495665	3.17151683	3.133353865	3.086976725	3.041405714	2.996719754	2.952975047	2.910176277	2.868322462	2.827408046	2.787423742	2.748357284	2.710194057	2.672917616	2.63651011	2.600952625	2.566225559	2.532308793	2.499181914	2.4668244	2.435215783	2.404335654	2.374163878	2.344667947	2.315834379
3.515102816	3.532932144	3.550149792	3.566677713	3.582432622	3.597326183	3.611265349	3.624152899	3.635888147	3.646368009	3.655488211	3.663144904	3.669236475	3.673665673	3.656414342	3.621732163	3.586221695	3.550010455	3.51322192	3.475974208	3.438379139	3.400541443	3.362558341	3.324519271	3.286505824	3.248591816	3.210843539	3.173320043	3.136073518	3.099149728	3.058511657	3.012372422	2.967327189	2.923363805	2.880466366	2.838616073	2.79779191	2.757971227	2.7191302	2.681244224	2.6442882	2.608236837	2.573064798	2.538746905	2.50525825	2.472574306	2.440670997	2.409524763	2.379112613	2.349412143
3.564638805	3.584502935	3.603837633	3.622564179	3.64059751	3.6578462	3.674212575	3.689592963	3.70387826	3.716954672	3.728704852	3.739009345	3.747748423	3.717171282	3.683417046	3.648634344	3.612959331	3.576525968	3.539464283	3.501898903	3.463947946	3.42572217	3.38732444	3.348849386	3.310383344	3.27200442	3.233782691	3.195780569	3.158053166	3.12064876	3.083609277	3.046970797	3.008318311	2.962830681	2.918503076	2.875309229	2.83322131	2.79221049	2.752247292	2.71330198	2.675344795	2.638346159	2.602276856	2.567108154	2.532811898	2.499360573	2.466727388	2.434886289	2.403811985	2.373479956
3.614054286	3.63607589	3.657663941	3.678740364	3.69921968	3.719008714	3.738006401	3.756103766	3.773184109	3.789123464	3.803791404	3.80753144	3.776404536	3.743884277	3.710110593	3.67522645	3.639375341	3.602698928	3.565335113	3.527416319	3.489068222	3.450408787	3.411547571	3.372585404	3.333614218	3.294717133	3.255968684	3.217435157	3.179175031	3.141239458	3.103672814	3.066513193	3.029792994	2.993539405	2.957774931	2.913809234	2.870365095	2.828079301	2.786915916	2.746839327	2.707814449	2.669806904	2.632783091	2.596710289	2.561556727	2.527291596	2.493885076	2.461308348	2.429533601	2.398534006
3.654402357	3.678128809	3.701500905	3.72444182	3.746866518	3.768681264	3.78978318	3.810059917	3.82938953	3.847640622	3.863547206	3.834021181	3.80287869	3.770258945	3.736307961	3.701175624	3.665012819	3.627968931	3.590189564	3.551814705	3.512977248	3.473801917	3.43440451	3.394891495	3.355359858	3.315897149	3.276581758	3.237483287	3.198663002	3.1601744	3.122063744	3.084370697	3.04712885	3.010366333	2.974106342	2.938367641	2.897548163	2.854308641	2.812248743	2.771328205	2.73150779	2.692749339	2.65501585	2.618271524	2.582481772	2.547613251	2.513633811	2.48051253	2.448219651	2.416726583
3.70042063	3.725909907	3.751128024	3.775999928	3.800441611	3.824359363	3.847649044	3.870195419	3.891871691	3.91253916	3.901007015	3.871311283	3.839895791	3.806907141	3.77249999	3.736833656	3.700068969	3.662365365	3.623878366	3.584757483	3.545144552	3.505172509	3.464964604	3.424633902	3.384283167	3.344004923	3.303881776	3.263986826	3.224384201	3.185129696	3.146271372	3.10785023	3.069900835	3.032451975	2.995527214	2.959145474	2.921803826	2.877691811	2.834812719	2.793121904	2.752576154	2.713133758	2.674754494	2.63739965	2.601032013	2.565615833	2.531116813	2.497502029	2.464739943	2.432800299
3.755491626	3.782876545	3.810081315	3.837033421	3.863650692	3.889840239	3.915497398	3.940504718	3.964730954	3.979199278	3.951377952	3.921554381	3.88962335	3.855926222	3.820712191	3.784153485	3.74642418	3.707696891	3.668139893	3.627914697	3.587174213	3.546061379	3.50470829	3.463235712	3.421752959	3.380358064	3.339138126	3.298169863	3.257520223	3.217247117	3.17740013	3.13802126	3.099145669	3.060802341	3.023014772	2.985801572	2.942843682	2.897945398	2.854329079	2.811945951	2.770749098	2.730693465	2.691735858	2.65383485	2.616950792	2.581045735	2.546083349	2.512028921	2.47884922	2.446512496
