0.75000   0.25000   0.50000
0.75000   0.25000   0.50000
0.75000   0.25000   0.50000
0.75000   0.25000   0.50000
0.75000   0.25000   0.50000
0.25000   0.75000   0.50000 
0.25000   0.75000   0.50000 
0.25000   0.75000   0.50000 
0.25000   0.75000   0.50000 
0.25000   0.75000   0.50000 
0.64120   0.64120   0.00000
0.64120   0.64120   0.00000
0.64120   0.64120   0.00000
0.35880   0.35880   0.00000 
0.35880   0.35880   0.00000 
0.35880   0.35880   0.00000 
